strategy,date,available_capital,invested_capital,total_capital,daily_pnl,daily_costs,active_positions,cumulative_pnl,cumulative_costs,net_performance,performance_pct
Cluster_Z-Score_Sliding,2024-01-27,63418.710914352356,36523.81193681558,99942.52285116795,0.0,0.0,46.0,39.841253204900944,97.31840203694533,-57.477148832044385,-0.0005747714883204438
Cluster_Z-Score_Sliding,2024-01-28,63418.710914352356,36523.81193681558,99942.52285116795,0.0,0.0,46.0,39.841253204900944,97.31840203694533,-57.477148832044385,-0.0005747714883204438
Cluster_Z-Score_Sliding,2024-01-29,63418.710914352356,36523.81193681558,99942.52285116795,0.0,0.0,46.0,39.841253204900944,97.31840203694533,-57.477148832044385,-0.0005747714883204438
Cluster_Z-Score_Sliding,2024-01-30,60912.91592918099,39022.65828329809,99935.57421247908,0.0,6.948638688849371,50.0,39.841253204900944,104.2670407257947,-64.42578752089375,-0.0006442578752089375
Cluster_Z-Score_Sliding,2024-01-31,60912.91592918099,39022.65828329809,99935.57421247908,0.0,0.0,50.0,39.841253204900944,104.2670407257947,-64.42578752089375,-0.0006442578752089375
Cluster_Z-Score_Sliding,2024-02-01,59697.33575310403,40234.80812256472,99932.14387566876,0.0,3.430336810334614,52.0,39.841253204900944,107.69737753612931,-67.85612433122836,-0.0006785612433122836
Cluster_Z-Score_Sliding,2024-02-02,53973.20436052026,45942.20478708435,99915.40914760462,0.0,16.734728064133165,62.0,39.841253204900944,124.43210560026247,-84.59085239536154,-0.0008459085239536153
Cluster_Z-Score_Sliding,2024-02-03,53973.20436052026,45942.20478708435,99915.40914760462,0.0,0.0,62.0,39.841253204900944,124.43210560026247,-84.59085239536154,-0.0008459085239536153
Cluster_Z-Score_Sliding,2024-02-04,53973.20436052026,45942.20478708435,99915.40914760462,0.0,0.0,62.0,39.841253204900944,124.43210560026247,-84.59085239536154,-0.0008459085239536153
Cluster_Z-Score_Sliding,2024-02-05,52588.41088954345,47372.23333549081,99960.64422503425,59.05451638087719,13.819438951241459,66.0,98.89576958577814,138.25154455150394,-39.3557749657258,-0.000393557749657258
Cluster_Z-Score_Sliding,2024-02-06,50509.868936680905,49444.33021403667,99954.19915071758,0.0,6.445074316684113,70.0,98.89576958577814,144.69661886818804,-45.8008492824099,-0.000458008492824099
Cluster_Z-Score_Sliding,2024-02-07,48513.32502174043,51434.52569830572,99947.85072004615,0.0,6.348430671437466,74.0,98.89576958577814,151.0450495396255,-52.149279953847355,-0.0005214927995384735
Cluster_Z-Score_Sliding,2024-02-08,56844.072604497356,43371.276613188245,100215.34921768561,311.6539056898562,44.155408050406365,64.0,410.5496752756343,195.20045759003187,215.3492176856024,0.002153492176856024
Cluster_Z-Score_Sliding,2024-02-09,50367.15900585903,49828.57060491635,100195.72961077538,0.0,19.619606910239156,76.0,410.5496752756343,214.82006450027103,195.72961077536326,0.0019572961077536327
Cluster_Z-Score_Sliding,2024-02-10,50367.15900585903,49828.57060491635,100195.72961077538,0.0,0.0,76.0,410.5496752756343,214.82006450027103,195.72961077536326,0.0019572961077536327
Cluster_Z-Score_Sliding,2024-02-11,50367.15900585903,49828.57060491635,100195.72961077538,0.0,0.0,76.0,410.5496752756343,214.82006450027103,195.72961077536326,0.0019572961077536327
Cluster_Z-Score_Sliding,2024-02-12,49058.21309731274,51219.988101498784,100278.20119881153,112.18753955562832,29.71595151946353,82.0,522.7372148312626,244.53601601973457,278.201198811528,0.00278201198811528
Cluster_Z-Score_Sliding,2024-02-13,47817.15361794727,52515.370422929984,100332.52404087725,73.57857923258459,19.255737166832173,86.0,596.3157940638472,263.7917531865667,332.52404087728047,0.003325240408772805
Cluster_Z-Score_Sliding,2024-02-14,45926.836749574104,54399.46406081044,100326.30081038453,0.0,6.223230492698945,90.0,596.3157940638472,270.01498367926564,326.30081038458155,0.0032630081038458156
Cluster_Z-Score_Sliding,2024-02-15,45926.836749574104,54399.46406081044,100326.30081038453,0.0,0.0,90.0,596.3157940638472,270.01498367926564,326.30081038458155,0.0032630081038458156
Cluster_Z-Score_Sliding,2024-02-16,46478.63157173332,53900.55895540723,100379.19052714054,59.63613123680932,6.746414480806303,90.0,655.9519253006565,276.76139816007196,379.19052714058455,0.0037919052714058456
Cluster_Z-Score_Sliding,2024-02-17,46478.63157173332,53900.55895540723,100379.19052714054,0.0,0.0,90.0,655.9519253006565,276.76139816007196,379.19052714058455,0.0037919052714058456
Cluster_Z-Score_Sliding,2024-02-18,46478.63157173332,53900.55895540723,100379.19052714054,0.0,0.0,90.0,655.9519253006565,276.76139816007196,379.19052714058455,0.0037919052714058456
Cluster_Z-Score_Sliding,2024-02-19,46478.63157173332,53900.55895540723,100379.19052714054,0.0,0.0,90.0,655.9519253006565,276.76139816007196,379.19052714058455,0.0037919052714058456
Cluster_Z-Score_Sliding,2024-02-20,46478.63157173332,53900.55895540723,100379.19052714054,0.0,0.0,90.0,655.9519253006565,276.76139816007196,379.19052714058455,0.0037919052714058456
Cluster_Z-Score_Sliding,2024-02-21,44641.11911337161,55731.91041904184,100373.02953241345,0.0,6.160994727088844,94.0,655.9519253006565,282.9223928871608,373.0295324134957,0.003730295324134957
Cluster_Z-Score_Sliding,2024-02-22,43749.72786592439,56620.253421745874,100369.98128767026,0.0,3.048244743190767,96.0,655.9519253006565,285.9706376303516,369.98128767030494,0.0036998128767030494
Cluster_Z-Score_Sliding,2024-02-23,42129.282980706725,58255.34826984491,100384.63125055164,26.789017903715624,12.139055022343225,100.0,682.7409432043721,298.1096926526948,384.63125055167734,0.0038463125055167736
Cluster_Z-Score_Sliding,2024-02-24,42129.282980706725,58255.34826984491,100384.63125055164,0.0,0.0,100.0,682.7409432043721,298.1096926526948,384.63125055167734,0.0038463125055167736
Cluster_Z-Score_Sliding,2024-02-25,42129.282980706725,58255.34826984491,100384.63125055164,0.0,0.0,100.0,682.7409432043721,298.1096926526948,384.63125055167734,0.0038463125055167736
Cluster_Z-Score_Sliding,2024-02-26,44473.02234349348,55994.835728424536,100467.85807191802,96.06105784034197,12.834236473945765,96.0,778.8020010447141,310.94392912664057,467.8580719180735,0.004678580719180735
Cluster_Z-Score_Sliding,2024-02-27,43584.98014915635,56879.83362524342,100464.81377439976,0.0,3.044297518246283,98.0,778.8020010447141,313.9882266448869,464.8137743998272,0.004648137743998272
Cluster_Z-Score_Sliding,2024-02-28,42100.29460972912,58377.58512799016,100477.87973771928,25.27359120454219,12.20762788503315,102.0,804.0755922492563,326.19585452992004,477.8797377193362,0.004778797377193362
Cluster_Z-Score_Sliding,2024-02-29,42730.583463188705,57773.93952046502,100504.52298365373,45.2519757008012,18.608729766378374,102.0,849.3275679500574,344.8045842962984,504.522983653759,0.00504522983653759
Cluster_Z-Score_Sliding,2024-03-01,50243.22747718949,50490.788721840254,100734.01619902975,264.0287222517425,34.535506875739934,88.0,1113.3562902018,379.34009117203834,734.0161990297617,0.007340161990297617
Cluster_Z-Score_Sliding,2024-03-02,50243.22747718949,50490.788721840254,100734.01619902975,0.0,0.0,88.0,1113.3562902018,379.34009117203834,734.0161990297617,0.007340161990297617
Cluster_Z-Score_Sliding,2024-03-03,50243.22747718949,50490.788721840254,100734.01619902975,0.0,0.0,88.0,1113.3562902018,379.34009117203834,734.0161990297617,0.007340161990297617
Cluster_Z-Score_Sliding,2024-03-04,57343.980811121095,43635.38904949546,100979.36986061656,267.52208029926544,22.168418712463424,74.0,1380.8783705010655,401.5085098845018,979.3698606165638,0.009793698606165637
Cluster_Z-Score_Sliding,2024-03-05,56022.03898878116,45022.75120904337,101044.79019782454,81.78484390348837,16.364506695517882,76.0,1462.6632144045539,417.8730165800197,1044.790197824534,0.010447901978245341
Cluster_Z-Score_Sliding,2024-03-06,54784.662176637394,46297.59641287006,101082.25858950746,47.18653209140486,9.718140408488988,78.0,1509.8497464959587,427.59115698850866,1082.25858950745,0.010822585895074502
Cluster_Z-Score_Sliding,2024-03-07,51499.66291681632,49602.318034521944,101101.98095133826,35.876351478946006,16.153989648148006,84.0,1545.7260979749046,443.74514663665667,1101.980951338248,0.011019809513382479
Cluster_Z-Score_Sliding,2024-03-08,48476.591150393644,52615.83385227967,101092.42500267332,0.0,9.555948664954123,90.0,1545.7260979749046,453.3010953016108,1092.4250026732939,0.010924250026732939
Cluster_Z-Score_Sliding,2024-03-09,48476.591150393644,52615.83385227967,101092.42500267332,0.0,0.0,90.0,1545.7260979749046,453.3010953016108,1092.4250026732939,0.010924250026732939
Cluster_Z-Score_Sliding,2024-03-10,48476.591150393644,52615.83385227967,101092.42500267332,0.0,0.0,90.0,1545.7260979749046,453.3010953016108,1092.4250026732939,0.010924250026732939
Cluster_Z-Score_Sliding,2024-03-11,46560.259611631795,54525.911499417896,101086.17111104968,0.0,6.253891623623103,94.0,1545.7260979749046,459.5549869252339,1086.1711110496708,0.010861711110496709
Cluster_Z-Score_Sliding,2024-03-12,43826.573549263354,57250.382685786426,101076.95623504979,0.0,9.214875999914856,100.0,1545.7260979749046,468.76986292514874,1076.9562350497558,0.010769562350497558
Cluster_Z-Score_Sliding,2024-03-13,42093.684215779416,58977.23433432509,101070.91855010451,0.0,6.037684945275622,104.0,1545.7260979749046,474.80754787042434,1070.9185501044803,0.010709185501044804
Cluster_Z-Score_Sliding,2024-03-14,40429.15699790545,60635.80443947498,101064.96143738044,0.0,5.957112724076873,108.0,1545.7260979749046,480.7646605945012,1064.9614373804034,0.010649614373804033
Cluster_Z-Score_Sliding,2024-03-15,39621.682204252385,61440.32989309277,101062.01209734516,0.0,2.949340035268995,110.0,1545.7260979749046,483.7140006297702,1062.0120973451344,0.010620120973451344
Cluster_Z-Score_Sliding,2024-03-16,39621.682204252385,61440.32989309277,101062.01209734516,0.0,0.0,110.0,1545.7260979749046,483.7140006297702,1062.0120973451344,0.010620120973451344
Cluster_Z-Score_Sliding,2024-03-17,39621.682204252385,61440.32989309277,101062.01209734516,0.0,0.0,110.0,1545.7260979749046,483.7140006297702,1062.0120973451344,0.010620120973451344
Cluster_Z-Score_Sliding,2024-03-18,38830.295024721665,62228.78669359889,101059.08171832055,0.0,2.930379024597224,112.0,1545.7260979749046,486.64437965436747,1059.0817183205372,0.010590817183205372
Cluster_Z-Score_Sliding,2024-03-19,38054.674939923476,63001.494982616045,101056.16992253953,0.0,2.911795781040235,114.0,1545.7260979749046,489.5561754354077,1056.1699225394968,0.010561699225394969
Cluster_Z-Score_Sliding,2024-03-20,37294.50781629243,63758.768523468876,101053.2763397613,0.0,2.893582778206344,116.0,1545.7260979749046,492.449758213614,1053.2763397612907,0.010532763397612907
Cluster_Z-Score_Sliding,2024-03-21,37294.50781629243,63758.768523468876,101053.2763397613,0.0,0.0,116.0,1545.7260979749046,492.449758213614,1053.2763397612907,0.010532763397612907
Cluster_Z-Score_Sliding,2024-03-22,38516.653681872085,62594.87653721292,101111.530219085,77.02183165987786,18.767952336187733,116.0,1622.7479296347824,511.2177105498017,1111.5302190849807,0.011115302190849807
Cluster_Z-Score_Sliding,2024-03-23,38516.653681872085,62594.87653721292,101111.530219085,0.0,0.0,116.0,1622.7479296347824,511.2177105498017,1111.5302190849807,0.011115302190849807
Cluster_Z-Score_Sliding,2024-03-24,38516.653681872085,62594.87653721292,101111.530219085,0.0,0.0,116.0,1622.7479296347824,511.2177105498017,1111.5302190849807,0.011115302190849807
Cluster_Z-Score_Sliding,2024-03-25,36254.21979740846,64848.6509678484,101102.87076525687,0.0,8.65945382814986,122.0,1622.7479296347824,519.8771643779515,1102.870765256831,0.011028707652568309
Cluster_Z-Score_Sliding,2024-03-26,34124.33553120429,66970.03200442942,101094.3675356337,0.0,8.503229623165588,128.0,1622.7479296347824,528.3803940011171,1094.3675356336653,0.010943675356336653
Cluster_Z-Score_Sliding,2024-03-27,32119.235175089547,68966.77620239058,101086.01137748013,0.0,8.35615815359416,134.0,1622.7479296347824,536.7365521547113,1086.0113774800711,0.01086011377480071
Cluster_Z-Score_Sliding,2024-03-28,30848.197850245553,70232.3201853347,101080.51803558026,0.0,5.4933418998740615,138.0,1622.7479296347824,542.2298940545853,1080.5180355801972,0.010805180355801972
Cluster_Z-Score_Sliding,2024-03-29,30848.197850245553,70232.3201853347,101080.51803558026,0.0,0.0,138.0,1622.7479296347824,542.2298940545853,1080.5180355801972,0.010805180355801972
Cluster_Z-Score_Sliding,2024-03-30,30848.197850245553,70232.3201853347,101080.51803558026,0.0,0.0,138.0,1622.7479296347824,542.2298940545853,1080.5180355801972,0.010805180355801972
Cluster_Z-Score_Sliding,2024-03-31,30848.197850245553,70232.3201853347,101080.51803558026,0.0,0.0,138.0,1622.7479296347824,542.2298940545853,1080.5180355801972,0.010805180355801972
Cluster_Z-Score_Sliding,2024-04-01,30848.197850245553,70232.3201853347,101080.51803558026,0.0,0.0,138.0,1622.7479296347824,542.2298940545853,1080.5180355801972,0.010805180355801972
Cluster_Z-Score_Sliding,2024-04-02,36613.331700185336,64885.178690308974,101498.51039049431,464.49233798091353,46.49998306687027,130.0,2087.2402676156958,588.7298771214556,1498.5103904942403,0.014985103904942402
Cluster_Z-Score_Sliding,2024-04-03,35802.21606855936,65764.73906179365,101566.95513035302,95.43963145806441,26.99489159938303,136.0,2182.67989907376,615.7247687208386,1566.9551303529215,0.015669551303529216
Cluster_Z-Score_Sliding,2024-04-04,32043.838225613,69553.97800749642,101597.81623310942,53.447779864235066,22.58667710782261,148.0,2236.1276789379954,638.3114458286612,1597.816233109334,0.01597816233109334
Cluster_Z-Score_Sliding,2024-04-05,28966.857635216467,72617.34382622685,101584.20146144331,0.0,13.614771666101905,158.0,2236.1276789379954,651.9262174947631,1584.2014614432323,0.015842014614432322
Cluster_Z-Score_Sliding,2024-04-06,28966.857635216467,72617.34382622685,101584.20146144331,0.0,0.0,158.0,2236.1276789379954,651.9262174947631,1584.2014614432323,0.015842014614432322
Cluster_Z-Score_Sliding,2024-04-07,28966.857635216467,72617.34382622685,101584.20146144331,0.0,0.0,158.0,2236.1276789379954,651.9262174947631,1584.2014614432323,0.015842014614432322
Cluster_Z-Score_Sliding,2024-04-08,32649.491456848886,69430.11837711494,102079.60983396383,532.9881275448159,37.579755024285745,156.0,2769.1158064828114,689.5059725190489,2079.6098339637624,0.020796098339637623
Cluster_Z-Score_Sliding,2024-04-09,27779.50917191369,74278.37971367297,102057.88888558667,0.0,21.7209483771385,172.0,2769.1158064828114,711.2269208961874,2057.888885586624,0.02057888885586624
Cluster_Z-Score_Sliding,2024-04-10,24116.18106097165,77923.40669277965,102039.5877537513,0.0,18.3011318353459,186.0,2769.1158064828114,729.5280527315333,2039.5877537512781,0.02039587753751278
Cluster_Z-Score_Sliding,2024-04-11,22243.231089585486,79786.15861689537,102029.38970648086,0.0,10.198047270456536,194.0,2769.1158064828114,739.7261000019898,2029.3897064808216,0.020293897064808216
Cluster_Z-Score_Sliding,2024-04-12,27905.801062690072,74334.36460629366,102240.16566898374,252.06616527328578,41.29020277036577,184.0,3021.181971756097,781.0163027723556,2240.1656689837414,0.022401656689837415
Cluster_Z-Score_Sliding,2024-04-13,27905.801062690072,74334.36460629366,102240.16566898374,0.0,0.0,184.0,3021.181971756097,781.0163027723556,2240.1656689837414,0.022401656689837415
Cluster_Z-Score_Sliding,2024-04-14,27905.801062690072,74334.36460629366,102240.16566898374,0.0,0.0,184.0,3021.181971756097,781.0163027723556,2240.1656689837414,0.022401656689837415
Cluster_Z-Score_Sliding,2024-04-15,26265.027096661295,75967.21181261896,102232.23890928025,0.0,7.926759703463867,190.0,3021.181971756097,788.9430624758195,2232.2389092802778,0.022322389092802777
Cluster_Z-Score_Sliding,2024-04-16,24720.3814481673,77504.04399913286,102224.42544730016,0.0,7.813461980086414,196.0,3021.181971756097,796.756524455906,2224.425447300191,0.02224425447300191
Cluster_Z-Score_Sliding,2024-04-17,25282.161681768146,76977.16550139608,102259.32718316423,43.84714764519234,8.945411781131973,198.0,3065.0291194012893,805.7019362370379,2259.3271831642514,0.022593271831642513
Cluster_Z-Score_Sliding,2024-04-18,35647.677906430334,67160.38080704247,102808.0587134728,594.0964880861759,45.36495777761084,174.0,3659.1256074874655,851.0668940146487,2808.0587134728166,0.028080587134728167
Cluster_Z-Score_Sliding,2024-04-19,37245.34804039307,65657.06977147766,102902.41781187074,109.68194454713296,15.322846149207773,172.0,3768.8075520345983,866.3897401638565,2902.417811870742,0.02902417811870742
Cluster_Z-Score_Sliding,2024-04-20,37245.34804039307,65657.06977147766,102902.41781187074,0.0,0.0,172.0,3768.8075520345983,866.3897401638565,2902.417811870742,0.02902417811870742
Cluster_Z-Score_Sliding,2024-04-21,37245.34804039307,65657.06977147766,102902.41781187074,0.0,0.0,172.0,3768.8075520345983,866.3897401638565,2902.417811870742,0.02902417811870742
Cluster_Z-Score_Sliding,2024-04-22,35772.08665336786,67124.59947345452,102896.68612682239,0.0,5.731685048332718,176.0,3768.8075520345983,872.1214252121891,2896.6861268224093,0.028966861268224092
Cluster_Z-Score_Sliding,2024-04-23,34356.94511468925,68534.07782767515,102891.0229423644,0.0,5.663184457980352,180.0,3768.8075520345983,877.7846096701695,2891.0229423644287,0.028910229423644285
Cluster_Z-Score_Sliding,2024-04-24,32338.21681934227,70544.43390285342,102882.65072219569,0.0,8.372220168710362,186.0,3768.8075520345983,886.1568298388798,2882.6507221957186,0.028826507221957186
Cluster_Z-Score_Sliding,2024-04-25,31058.54071521122,71818.60648333949,102877.14719855071,0.0,5.503523644973574,190.0,3768.8075520345983,891.6603534838534,2877.147198550745,0.02877147198550745
Cluster_Z-Score_Sliding,2024-04-26,30437.760119357838,72436.65777866439,102874.41789802222,0.0,2.729300528483381,192.0,3768.8075520345983,894.3896540123368,2874.4178980222614,0.028744178980222614
Cluster_Z-Score_Sliding,2024-04-27,30437.760119357838,72436.65777866439,102874.41789802222,0.0,0.0,192.0,3768.8075520345983,894.3896540123368,2874.4178980222614,0.028744178980222614
Cluster_Z-Score_Sliding,2024-04-28,30437.760119357838,72436.65777866439,102874.41789802222,0.0,0.0,192.0,3768.8075520345983,894.3896540123368,2874.4178980222614,0.028744178980222614
Cluster_Z-Score_Sliding,2024-04-29,30168.346710035563,72722.01747803888,102890.36418807444,24.57031355180343,8.624023499605773,194.0,3793.3778655864016,903.0136775119425,2890.364188074459,0.02890364188074459
Cluster_Z-Score_Sliding,2024-04-30,28974.271520172253,73910.69003428581,102884.96155445807,0.0,5.402633616371389,198.0,3793.3778655864016,908.416311128314,2884.9615544580874,0.028849615544580876
Cluster_Z-Score_Sliding,2024-05-01,28395.016577875405,74487.2646185732,102882.2811964486,0.0,2.6803580094591184,200.0,3793.3778655864016,911.0966691377731,2882.2811964486286,0.028822811964486286
Cluster_Z-Score_Sliding,2024-05-02,31262.056870658922,71740.77273825619,103002.82960891511,139.0463544107432,18.497941944260063,190.0,3932.424219997145,929.5946110820332,3002.8296089151117,0.030028296089151117
Cluster_Z-Score_Sliding,2024-05-03,30637.22154838901,72362.8739810596,103000.09552944862,0.0,2.7340794665080144,192.0,3932.424219997145,932.3286905485412,3000.095529448604,0.03000095529448604
Cluster_Z-Score_Sliding,2024-05-04,30637.22154838901,72362.8739810596,103000.09552944862,0.0,0.0,192.0,3932.424219997145,932.3286905485412,3000.095529448604,0.03000095529448604
Cluster_Z-Score_Sliding,2024-05-05,30637.22154838901,72362.8739810596,103000.09552944862,0.0,0.0,192.0,3932.424219997145,932.3286905485412,3000.095529448604,0.03000095529448604
Cluster_Z-Score_Sliding,2024-05-06,30637.22154838901,72362.8739810596,103000.09552944862,0.0,0.0,192.0,3932.424219997145,932.3286905485412,3000.095529448604,0.03000095529448604
Cluster_Z-Score_Sliding,2024-05-07,30819.64941416008,72206.07421137627,103025.72362553635,31.26023448682757,5.63213839907689,192.0,3963.6844544839723,937.9608289476181,3025.723625536354,0.030257236255363543
Cluster_Z-Score_Sliding,2024-05-08,30911.73189174778,72135.10652550984,103046.83841725762,26.651322741466146,5.536531020190918,192.0,3990.3357772254385,943.497359967809,3046.8384172576298,0.030468384172576298
Cluster_Z-Score_Sliding,2024-05-09,36224.53412818406,66981.44290345459,103205.97703163864,181.45494295575276,22.316328574723833,176.0,4171.790720181191,965.8136885425328,3205.9770316386584,0.032059770316386585
Cluster_Z-Score_Sliding,2024-05-10,37821.23027740984,65451.4610735846,103272.69135099444,72.59031810679309,5.875998750993303,172.0,4244.381038287985,971.689687293526,3272.691350994459,0.03272691350994459
Cluster_Z-Score_Sliding,2024-05-11,37821.23027740984,65451.4610735846,103272.69135099444,0.0,0.0,172.0,4244.381038287985,971.689687293526,3272.691350994459,0.03272691350994459
Cluster_Z-Score_Sliding,2024-05-12,37821.23027740984,65451.4610735846,103272.69135099444,0.0,0.0,172.0,4244.381038287985,971.689687293526,3272.691350994459,0.03272691350994459
Cluster_Z-Score_Sliding,2024-05-13,39954.06510515972,63399.43260552855,103353.49771068827,89.27886754878415,8.47250785496479,166.0,4333.659905836769,980.1621951484908,3353.4977106882784,0.03353497710688278
Cluster_Z-Score_Sliding,2024-05-14,43768.28841754405,59772.74452005416,103541.03293759821,203.8979171519255,16.362690241995956,154.0,4537.557822988695,996.5248853904868,3541.0329375982083,0.03541032937598208
Cluster_Z-Score_Sliding,2024-05-15,43768.28841754405,59772.74452005416,103541.03293759821,0.0,0.0,154.0,4537.557822988695,996.5248853904868,3541.0329375982083,0.03541032937598208
Cluster_Z-Score_Sliding,2024-05-16,43754.11323623725,59859.30526926366,103613.41850550091,84.46394412664304,12.07837622393679,154.0,4622.021767115338,1008.6032616144236,3613.4185055009143,0.03613418505500914
Cluster_Z-Score_Sliding,2024-05-17,42898.691429855426,60750.27041232786,103648.96184218329,44.64603015990084,9.102693477522546,156.0,4666.667797275239,1017.7059550919461,3648.9618421832924,0.036489618421832924
Cluster_Z-Score_Sliding,2024-05-18,42898.691429855426,60750.27041232786,103648.96184218329,0.0,0.0,156.0,4666.667797275239,1017.7059550919461,3648.9618421832924,0.036489618421832924
Cluster_Z-Score_Sliding,2024-05-19,42898.691429855426,60750.27041232786,103648.96184218329,0.0,0.0,156.0,4666.667797275239,1017.7059550919461,3648.9618421832924,0.036489618421832924
Cluster_Z-Score_Sliding,2024-05-20,41202.40684861603,62440.560451321246,103642.96729993727,0.0,5.994542246012194,160.0,4666.667797275239,1023.7004973379583,3642.9672999372806,0.0364296729993728
Cluster_Z-Score_Sliding,2024-05-21,40379.52631683198,63260.4734857247,103639.99980255667,0.0,2.967497380596072,162.0,4666.667797275239,1026.6679947185544,3639.9998025566842,0.03639999802556684
Cluster_Z-Score_Sliding,2024-05-22,40379.52631683198,63260.4734857247,103639.99980255667,0.0,0.0,162.0,4666.667797275239,1026.6679947185544,3639.9998025566842,0.03639999802556684
Cluster_Z-Score_Sliding,2024-05-23,38007.95198043048,65623.25973435282,103631.2117147833,0.0,8.788087773381179,168.0,4666.667797275239,1035.4560824919356,3631.2117147833033,0.036312117147833035
Cluster_Z-Score_Sliding,2024-05-24,37248.71573532207,66379.60349382505,103628.31922914712,0.0,2.8924856361772346,170.0,4666.667797275239,1038.348568128113,3628.319229147126,0.03628319229147126
Cluster_Z-Score_Sliding,2024-05-25,37248.71573532207,66379.60349382505,103628.31922914712,0.0,0.0,170.0,4666.667797275239,1038.348568128113,3628.319229147126,0.03628319229147126
Cluster_Z-Score_Sliding,2024-05-26,37248.71573532207,66379.60349382505,103628.31922914712,0.0,0.0,170.0,4666.667797275239,1038.348568128113,3628.319229147126,0.03628319229147126
Cluster_Z-Score_Sliding,2024-05-27,37248.71573532207,66379.60349382505,103628.31922914712,0.0,0.0,170.0,4666.667797275239,1038.348568128113,3628.319229147126,0.03628319229147126
Cluster_Z-Score_Sliding,2024-05-28,34360.05234101652,69256.87171163359,103616.92405265011,0.0,11.395176497014074,178.0,4666.667797275239,1049.743744625127,3616.9240526501117,0.03616924052650112
Cluster_Z-Score_Sliding,2024-05-29,32341.14200204548,71267.40961587762,103608.5516179231,0.0,8.372434727007962,184.0,4666.667797275239,1058.1161793521348,3608.5516179231035,0.03608551617923104
Cluster_Z-Score_Sliding,2024-05-30,36016.19561704298,67836.41615334252,103852.6117703855,266.06526712511135,22.005114662725056,172.0,4932.73306440035,1080.1212940148598,3852.6117703854898,0.0385261177038549
Cluster_Z-Score_Sliding,2024-05-31,36053.83087969196,67811.88914842614,103865.7200281181,18.836717412906577,5.728459680303128,172.0,4951.569781813256,1085.849753695163,3865.720028118093,0.03865720028118093
Cluster_Z-Score_Sliding,2024-06-01,36053.83087969196,67811.88914842614,103865.7200281181,0.0,0.0,172.0,4951.569781813256,1085.849753695163,3865.720028118093,0.03865720028118093
Cluster_Z-Score_Sliding,2024-06-02,36053.83087969196,67811.88914842614,103865.7200281181,0.0,0.0,172.0,4951.569781813256,1085.849753695163,3865.720028118093,0.03865720028118093
Cluster_Z-Score_Sliding,2024-06-03,34062.732376564636,69809.36113139906,103872.0935079637,20.58993727890934,14.216457433300135,178.0,4972.159719092165,1100.066211128463,3872.093507963702,0.03872093507963702
Cluster_Z-Score_Sliding,2024-06-04,32803.75501611109,71076.07307565793,103879.82809176901,18.956224681329267,11.221640875982507,182.0,4991.115943773494,1111.2878520044455,3879.8280917690486,0.038798280917690484
Cluster_Z-Score_Sliding,2024-06-05,36023.173337025044,68073.15527801498,104096.32861504002,241.3174240735875,24.81690080255146,172.0,5232.433367847081,1136.104752806997,4096.328615040084,0.04096328615040084
Cluster_Z-Score_Sliding,2024-06-06,34598.1264820838,69492.52727400097,104090.65375608476,0.0,5.67485895526346,176.0,5232.433367847081,1141.7796117622606,4090.6537560848205,0.04090653756084821
Cluster_Z-Score_Sliding,2024-06-07,33229.29742245396,70855.7477334886,104085.04515594256,0.0,5.608600142195423,180.0,5232.433367847081,1147.388211904456,4085.045155942625,0.04085045155942625
Cluster_Z-Score_Sliding,2024-06-08,33229.29742245396,70855.7477334886,104085.04515594256,0.0,0.0,180.0,5232.433367847081,1147.388211904456,4085.045155942625,0.04085045155942625
Cluster_Z-Score_Sliding,2024-06-09,33229.29742245396,70855.7477334886,104085.04515594256,0.0,0.0,180.0,5232.433367847081,1147.388211904456,4085.045155942625,0.04085045155942625
Cluster_Z-Score_Sliding,2024-06-10,30651.509059811713,73422.507319819,104074.0163796307,0.0,11.028776311869843,188.0,5232.433367847081,1158.416988216326,4074.016379630755,0.04074016379630755
Cluster_Z-Score_Sliding,2024-06-11,29303.383611198235,74801.0458706751,104104.42948187333,46.39753539895416,15.984433156339971,192.0,5278.830903246036,1174.401421372666,4104.42948187337,0.041044294818733694
Cluster_Z-Score_Sliding,2024-06-12,38872.56607638155,65822.80995358924,104695.3760299708,662.5944366671756,71.64788856971518,168.0,5941.425339913211,1246.0493099423811,4695.37602997083,0.046953760299708304
Cluster_Z-Score_Sliding,2024-06-13,37952.140818407606,66809.0384187573,104761.1792371649,98.98658959738509,33.18338240327229,168.0,6040.411929510597,1279.2326923456535,4761.179237164943,0.047611792371649427
Cluster_Z-Score_Sliding,2024-06-14,34309.58374234112,70437.31412948515,104746.89787182628,0.0,14.281365338658837,178.0,6040.411929510597,1293.5140576843123,4746.897871826284,0.04746897871826284
Cluster_Z-Score_Sliding,2024-06-15,34309.58374234112,70437.31412948515,104746.89787182628,0.0,0.0,178.0,6040.411929510597,1293.5140576843123,4746.897871826284,0.04746897871826284
Cluster_Z-Score_Sliding,2024-06-16,34309.58374234112,70437.31412948515,104746.89787182628,0.0,0.0,178.0,6040.411929510597,1293.5140576843123,4746.897871826284,0.04746897871826284
Cluster_Z-Score_Sliding,2024-06-17,29192.738109072732,75532.14785895278,104724.88596802551,0.0,22.011903800771787,194.0,6040.411929510597,1315.525961485084,4724.885968025513,0.04724885968025513
